date,temp,mw,hour,day,weekday,month,year
2019-02-25 17:53:00,31.0,1590.9370000000001,17,25,0,2,2019
2019-02-25 18:53:00,30.0,1658.2320000000002,18,25,0,2,2019
2019-02-25 19:53:00,29.0,1664.463,19,25,0,2,2019
2019-02-25 20:53:00,28.0,1643.664,20,25,0,2,2019
2019-02-25 21:53:00,27.0,1603.445,21,25,0,2,2019
2019-02-25 22:53:00,27.0,1516.7979999999998,22,25,0,2,2019
2019-02-25 23:53:00,27.0,1441.105,23,25,0,2,2019
2019-02-26 00:53:00,27.0,1388.225,0,26,1,2,2019
2019-02-26 01:53:00,27.0,1359.892,1,26,1,2,2019
2019-02-26 02:53:00,26.0,1351.096,2,26,1,2,2019
2019-02-26 03:53:00,26.0,1345.945,3,26,1,2,2019
2019-02-26 04:53:00,25.0,1378.5320000000002,4,26,1,2,2019
2019-02-26 05:53:00,25.0,1462.7479999999998,5,26,1,2,2019
2019-02-26 06:53:00,25.0,1567.067,6,26,1,2,2019
2019-02-26 07:53:00,25.0,1634.0020000000002,7,26,1,2,2019
2019-02-26 08:53:00,27.0,1661.846,8,26,1,2,2019
2019-02-26 09:53:00,28.0,1638.0079999999998,9,26,1,2,2019
2019-02-26 10:53:00,31.0,1625.0179999999998,10,26,1,2,2019
2019-02-26 11:53:00,30.0,1629.7379999999998,11,26,1,2,2019
2019-02-26 12:53:00,32.0,1630.655,12,26,1,2,2019
2019-02-26 13:53:00,33.0,1625.079,13,26,1,2,2019
2019-02-26 14:53:00,33.0,1598.247,14,26,1,2,2019
2019-02-26 15:53:00,34.0,1607.69,15,26,1,2,2019
2019-02-26 16:53:00,31.0,1617.445,16,26,1,2,2019
2019-02-26 17:53:00,29.0,1644.043,17,26,1,2,2019
2019-02-26 18:53:00,28.0,1702.808,18,26,1,2,2019
2019-02-26 19:53:00,27.0,1701.7060000000001,19,26,1,2,2019
2019-02-26 20:53:00,26.0,1661.945,20,26,1,2,2019
2019-02-26 21:53:00,26.0,1610.73,21,26,1,2,2019
2019-02-26 22:53:00,26.0,1526.866,22,26,1,2,2019
2019-02-26 23:53:00,25.0,1451.599,23,26,1,2,2019
2019-02-27 00:53:00,24.0,1409.6170000000002,0,27,2,2,2019
2019-02-27 01:53:00,23.0,1377.1029999999998,1,27,2,2,2019
2019-02-27 02:53:00,24.0,1365.408,2,27,2,2,2019
2019-02-27 03:53:00,24.0,1367.4229999999998,3,27,2,2,2019
2019-02-27 04:53:00,25.0,1381.388,4,27,2,2,2019
2019-02-27 05:53:00,26.0,1459.2579999999998,5,27,2,2,2019
2019-02-27 06:53:00,26.0,1606.0220000000002,6,27,2,2,2019
2019-02-27 07:53:00,26.0,1661.1879999999999,7,27,2,2,2019
2019-02-27 08:53:00,29.0,1688.049,8,27,2,2,2019
2019-02-27 09:53:00,33.0,1677.789,9,27,2,2,2019
2019-02-27 10:53:00,38.0,1670.04,10,27,2,2,2019
2019-02-27 11:53:00,44.0,1633.685,11,27,2,2,2019
2019-02-27 12:53:00,49.0,1591.9560000000001,12,27,2,2,2019
2019-02-27 13:53:00,54.0,1582.4,13,27,2,2,2019
2019-02-27 14:53:00,54.0,1569.531,14,27,2,2,2019
2019-02-27 15:53:00,54.0,1560.9270000000001,15,27,2,2,2019
2019-02-27 16:53:00,53.0,1546.8870000000002,16,27,2,2,2019
2019-02-27 17:53:00,52.0,1575.14,17,27,2,2,2019
2019-02-27 18:53:00,50.0,1605.8829999999998,18,27,2,2,2019
2019-02-27 19:53:00,43.0,1595.308,19,27,2,2,2019
2019-02-27 20:53:00,38.0,1568.7839999999999,20,27,2,2,2019
2019-02-27 21:53:00,38.0,1510.744,21,27,2,2,2019
2019-02-27 22:53:00,36.0,1446.878,22,27,2,2,2019
2019-02-27 23:53:00,31.0,1375.182,23,27,2,2,2019
2019-02-28 00:53:00,29.0,1349.858,0,28,3,2,2019
2019-02-28 01:53:00,28.0,1335.2220000000002,1,28,3,2,2019
2019-02-28 02:53:00,26.0,1346.856,2,28,3,2,2019
2019-02-28 03:53:00,25.0,1353.152,3,28,3,2,2019
2019-02-28 04:53:00,25.0,1387.8729999999998,4,28,3,2,2019
2019-02-28 05:53:00,24.0,1475.7979999999998,5,28,3,2,2019
2019-02-28 06:53:00,24.0,1568.646,6,28,3,2,2019
2019-02-28 07:53:00,24.0,1647.797,7,28,3,2,2019
2019-02-28 08:53:00,23.0,1669.632,8,28,3,2,2019
2019-02-28 09:53:00,24.0,1663.9779999999998,9,28,3,2,2019
2019-02-28 10:53:00,27.0,1662.9360000000001,10,28,3,2,2019
2019-02-28 11:53:00,28.0,1635.914,11,28,3,2,2019
2019-02-28 12:53:00,31.0,1614.68,12,28,3,2,2019
2019-02-28 13:53:00,32.0,1592.365,13,28,3,2,2019
2019-02-28 14:53:00,34.0,1564.152,14,28,3,2,2019
2019-02-28 15:53:00,34.0,1541.392,15,28,3,2,2019
2019-02-28 16:53:00,34.0,1554.606,16,28,3,2,2019
2019-02-28 17:53:00,33.0,1601.3770000000002,17,28,3,2,2019
2019-02-28 18:53:00,33.0,1670.8029999999999,18,28,3,2,2019
2019-02-28 19:53:00,32.0,1656.964,19,28,3,2,2019
2019-02-28 20:53:00,32.0,1627.2089999999998,20,28,3,2,2019
2019-02-28 21:53:00,32.0,1597.007,21,28,3,2,2019
2019-02-28 22:53:00,27.0,1526.1970000000001,22,28,3,2,2019
2019-02-28 23:53:00,27.0,1446.156,23,28,3,2,2019
2019-03-01 00:53:00,27.0,1396.111,0,1,4,3,2019
2019-03-01 01:53:00,27.0,1373.09,1,1,4,3,2019
2019-03-01 02:53:00,27.0,1369.608,2,1,4,3,2019
2019-03-01 03:53:00,28.0,1381.122,3,1,4,3,2019
2019-03-01 04:53:00,28.0,1404.773,4,1,4,3,2019
2019-03-01 05:53:00,28.0,1479.396,5,1,4,3,2019
2019-03-01 06:53:00,28.0,1588.5520000000001,6,1,4,3,2019
2019-03-01 07:53:00,29.0,1613.521,7,1,4,3,2019
2019-03-01 08:53:00,30.0,1653.649,8,1,4,3,2019
2019-03-01 09:53:00,31.0,1672.434,9,1,4,3,2019
2019-03-01 10:53:00,32.0,1670.535,10,1,4,3,2019
2019-03-01 11:53:00,33.0,1652.271,11,1,4,3,2019
2019-03-01 12:53:00,33.0,1637.5020000000002,12,1,4,3,2019
2019-03-01 13:53:00,34.0,1636.031,13,1,4,3,2019
2019-03-01 14:53:00,35.0,1625.1370000000002,14,1,4,3,2019
2019-03-01 15:53:00,35.0,1591.1889999999999,15,1,4,3,2019
2019-03-01 16:53:00,35.0,1590.0629999999999,16,1,4,3,2019
2019-03-01 17:53:00,33.0,1605.109,17,1,4,3,2019
2019-03-01 18:53:00,33.0,1636.3770000000002,18,1,4,3,2019
2019-03-01 19:53:00,32.0,1630.724,19,1,4,3,2019
2019-03-01 20:53:00,32.0,1604.808,20,1,4,3,2019
2019-03-01 21:53:00,31.0,1562.223,21,1,4,3,2019
2019-03-01 22:53:00,31.0,1483.2479999999998,22,1,4,3,2019
2019-03-01 23:53:00,31.0,1413.558,23,1,4,3,2019
2019-03-02 00:53:00,31.0,1374.3829999999998,0,2,5,3,2019
2019-03-02 01:53:00,31.0,1334.1760000000002,1,2,5,3,2019
2019-03-02 02:53:00,31.0,1307.181,2,2,5,3,2019
2019-03-02 03:53:00,31.0,1303.632,3,2,5,3,2019
2019-03-02 04:53:00,31.0,1289.407,4,2,5,3,2019
2019-03-02 05:53:00,31.0,1319.5539999999999,5,2,5,3,2019
2019-03-02 06:53:00,31.0,1370.8529999999998,6,2,5,3,2019
2019-03-02 07:53:00,31.0,1397.935,7,2,5,3,2019
2019-03-02 08:53:00,31.0,1469.3029999999999,8,2,5,3,2019
2019-03-02 09:53:00,33.0,1511.221,9,2,5,3,2019
2019-03-02 10:53:00,36.0,1488.3010000000002,10,2,5,3,2019
2019-03-02 11:53:00,39.0,1464.8129999999999,11,2,5,3,2019
2019-03-02 12:53:00,39.0,1475.3020000000001,12,2,5,3,2019
2019-03-02 13:53:00,39.0,1475.029,13,2,5,3,2019
2019-03-02 14:53:00,38.0,1473.685,14,2,5,3,2019
2019-03-02 15:53:00,37.0,1454.61,15,2,5,3,2019
2019-03-02 16:53:00,37.0,1461.904,16,2,5,3,2019
2019-03-02 17:53:00,37.0,1482.6029999999998,17,2,5,3,2019
2019-03-02 18:53:00,36.0,1539.277,18,2,5,3,2019
2019-03-02 19:53:00,34.0,1540.914,19,2,5,3,2019
2019-03-02 20:53:00,34.0,1520.273,20,2,5,3,2019
2019-03-02 21:53:00,32.0,1492.261,21,2,5,3,2019
2019-03-02 22:53:00,31.0,1451.455,22,2,5,3,2019
2019-03-02 23:53:00,30.0,1399.5120000000002,23,2,5,3,2019
2019-03-03 00:53:00,30.0,1355.89,0,3,6,3,2019
2019-03-03 01:53:00,30.0,1329.997,1,3,6,3,2019
2019-03-03 02:53:00,29.0,1303.454,2,3,6,3,2019
2019-03-03 03:53:00,29.0,1303.415,3,3,6,3,2019
2019-03-03 04:53:00,29.0,1313.769,4,3,6,3,2019
2019-03-03 05:53:00,29.0,1326.516,5,3,6,3,2019
2019-03-03 06:53:00,29.0,1364.0020000000002,6,3,6,3,2019
2019-03-03 07:53:00,29.0,1381.259,7,3,6,3,2019
2019-03-03 08:53:00,30.0,1415.895,8,3,6,3,2019
2019-03-03 09:53:00,31.0,1465.683,9,3,6,3,2019
2019-03-03 10:53:00,31.0,1495.487,10,3,6,3,2019
2019-03-03 11:53:00,31.0,1531.932,11,3,6,3,2019
2019-03-03 12:53:00,29.0,1545.08,12,3,6,3,2019
2019-03-03 13:53:00,29.0,1547.724,13,3,6,3,2019
2019-03-03 14:53:00,29.0,1566.171,14,3,6,3,2019
2019-03-03 15:53:00,29.0,1572.283,15,3,6,3,2019
2019-03-03 16:53:00,28.0,1590.16,16,3,6,3,2019
2019-03-03 17:53:00,28.0,1616.881,17,3,6,3,2019
2019-03-03 18:53:00,28.0,1669.37,18,3,6,3,2019
2019-03-03 19:53:00,28.0,1666.171,19,3,6,3,2019
2019-03-03 20:53:00,28.0,1653.9589999999998,20,3,6,3,2019
2019-03-03 21:53:00,28.0,1596.432,21,3,6,3,2019
2019-03-03 22:53:00,27.0,1529.8770000000002,22,3,6,3,2019
2019-03-03 23:53:00,25.0,1474.0810000000001,23,3,6,3,2019
2019-03-04 00:53:00,24.0,1419.945,0,4,0,3,2019
2019-03-04 01:53:00,23.0,1402.693,1,4,0,3,2019
2019-03-04 02:53:00,22.0,1392.058,2,4,0,3,2019
2019-03-04 03:53:00,22.0,1409.725,3,4,0,3,2019
2019-03-04 04:53:00,22.0,1424.335,4,4,0,3,2019
2019-03-04 05:53:00,21.0,1489.5620000000001,5,4,0,3,2019
2019-03-04 06:53:00,19.0,1611.05,6,4,0,3,2019
2019-03-04 07:53:00,18.0,1673.144,7,4,0,3,2019
2019-03-04 08:53:00,18.0,1693.781,8,4,0,3,2019
2019-03-04 09:53:00,19.0,1705.2879999999998,9,4,0,3,2019
2019-03-04 10:53:00,21.0,1705.895,10,4,0,3,2019
2019-03-04 11:53:00,23.0,1711.0420000000001,11,4,0,3,2019
2019-03-04 12:53:00,23.0,1706.855,12,4,0,3,2019
2019-03-04 13:53:00,23.0,1705.235,13,4,0,3,2019
2019-03-04 14:53:00,24.0,1663.888,14,4,0,3,2019
2019-03-04 15:53:00,23.0,1660.896,15,4,0,3,2019
2019-03-04 16:53:00,22.0,1653.3770000000002,16,4,0,3,2019
2019-03-04 17:53:00,21.0,1699.882,17,4,0,3,2019
2019-03-04 18:53:00,19.0,1751.295,18,4,0,3,2019
2019-03-04 19:53:00,18.0,1775.9779999999998,19,4,0,3,2019
2019-03-04 20:53:00,17.0,1752.0520000000001,20,4,0,3,2019
2019-03-04 21:53:00,17.0,1699.249,21,4,0,3,2019
2019-03-04 22:53:00,15.0,1638.364,22,4,0,3,2019
2019-03-04 23:53:00,14.0,1577.056,23,4,0,3,2019
2019-03-05 00:53:00,13.0,1537.777,0,5,1,3,2019
2019-03-05 01:53:00,11.0,1510.299,1,5,1,3,2019
2019-03-05 02:53:00,10.0,1483.203,2,5,1,3,2019
2019-03-05 03:53:00,9.0,1499.614,3,5,1,3,2019
2019-03-05 04:53:00,9.0,1535.955,4,5,1,3,2019
2019-03-05 05:53:00,8.0,1619.991,5,5,1,3,2019
2019-03-05 06:53:00,7.0,1748.4479999999999,6,5,1,3,2019
2019-03-05 07:53:00,8.0,1812.9370000000001,7,5,1,3,2019
2019-03-05 08:53:00,9.0,1821.359,8,5,1,3,2019
2019-03-05 09:53:00,11.0,1818.299,9,5,1,3,2019
2019-03-05 10:53:00,13.0,1827.881,10,5,1,3,2019
2019-03-05 11:53:00,15.0,1831.398,11,5,1,3,2019
2019-03-05 12:53:00,17.0,1806.385,12,5,1,3,2019
2019-03-05 13:53:00,19.0,1789.517,13,5,1,3,2019
2019-03-05 14:53:00,19.0,1771.236,14,5,1,3,2019
2019-03-05 15:53:00,19.0,1796.5639999999999,15,5,1,3,2019
2019-03-05 16:53:00,19.0,1797.4029999999998,16,5,1,3,2019
2019-03-05 17:53:00,17.0,1829.82,17,5,1,3,2019
2019-03-05 18:53:00,17.0,1880.547,18,5,1,3,2019
2019-03-05 19:53:00,16.0,1899.22,19,5,1,3,2019
2019-03-05 20:53:00,15.0,1853.3370000000002,20,5,1,3,2019
2019-03-05 21:53:00,15.0,1814.84,21,5,1,3,2019
2019-03-05 22:53:00,13.0,1723.521,22,5,1,3,2019
2019-03-05 23:53:00,12.0,1651.879,23,5,1,3,2019
2019-03-06 00:53:00,12.0,1599.7120000000002,0,6,2,3,2019
2019-03-06 01:53:00,12.0,1586.771,1,6,2,3,2019
2019-03-06 02:53:00,11.0,1575.645,2,6,2,3,2019
2019-03-06 03:53:00,11.0,1574.401,3,6,2,3,2019
2019-03-06 04:53:00,11.0,1614.979,4,6,2,3,2019
2019-03-06 05:53:00,11.0,1686.134,5,6,2,3,2019
2019-03-06 06:53:00,10.0,1806.425,6,6,2,3,2019
2019-03-06 07:53:00,11.0,1851.5120000000002,7,6,2,3,2019
2019-03-06 08:53:00,14.0,1869.649,8,6,2,3,2019
2019-03-06 09:53:00,14.0,1868.65,9,6,2,3,2019
2019-03-06 10:53:00,17.0,1873.8310000000001,10,6,2,3,2019
2019-03-06 11:53:00,18.0,1853.83,11,6,2,3,2019
2019-03-06 12:53:00,17.0,1853.1689999999999,12,6,2,3,2019
2019-03-06 13:53:00,18.0,1847.904,13,6,2,3,2019
2019-03-06 14:53:00,20.0,1822.852,14,6,2,3,2019
2019-03-06 15:53:00,19.0,1778.526,15,6,2,3,2019
2019-03-06 16:53:00,17.0,1782.0770000000002,16,6,2,3,2019
2019-03-06 17:53:00,17.0,1803.5870000000002,17,6,2,3,2019
2019-03-06 18:53:00,18.0,1869.854,18,6,2,3,2019
2019-03-06 19:53:00,17.0,1876.11,19,6,2,3,2019
2019-03-06 20:53:00,16.0,1837.693,20,6,2,3,2019
2019-03-06 21:53:00,16.0,1779.6629999999998,21,6,2,3,2019
2019-03-06 22:53:00,16.0,1688.5220000000002,22,6,2,3,2019
2019-03-06 23:53:00,16.0,1604.2320000000002,23,6,2,3,2019
2019-03-07 00:53:00,16.0,1557.421,0,7,3,3,2019
2019-03-07 01:53:00,16.0,1518.231,1,7,3,3,2019
2019-03-07 02:53:00,16.0,1504.068,2,7,3,3,2019
2019-03-07 03:53:00,18.0,1520.443,3,7,3,3,2019
2019-03-07 04:53:00,19.0,1534.261,4,7,3,3,2019
2019-03-07 05:53:00,20.0,1588.8370000000002,5,7,3,3,2019
2019-03-07 06:53:00,20.0,1710.845,6,7,3,3,2019
2019-03-07 07:53:00,20.0,1768.2220000000002,7,7,3,3,2019
2019-03-07 08:53:00,22.0,1780.3310000000001,8,7,3,3,2019
2019-03-07 09:53:00,25.0,1760.8770000000002,9,7,3,3,2019
2019-03-07 10:53:00,26.0,1794.3039999999999,10,7,3,3,2019
2019-03-07 11:53:00,28.0,1767.85,11,7,3,3,2019
2019-03-07 12:53:00,28.0,1756.0810000000001,12,7,3,3,2019
2019-03-07 13:53:00,29.0,1729.099,13,7,3,3,2019
2019-03-07 14:53:00,30.0,1701.432,14,7,3,3,2019
2019-03-07 15:53:00,30.0,1679.245,15,7,3,3,2019
2019-03-07 16:53:00,29.0,1673.108,16,7,3,3,2019
2019-03-07 17:53:00,28.0,1704.332,17,7,3,3,2019
2019-03-07 18:53:00,28.0,1757.631,18,7,3,3,2019
2019-03-07 19:53:00,27.0,1762.308,19,7,3,3,2019
2019-03-07 20:53:00,26.0,1730.9560000000001,20,7,3,3,2019
2019-03-07 21:53:00,26.0,1682.9479999999999,21,7,3,3,2019
2019-03-07 22:53:00,25.0,1591.076,22,7,3,3,2019
2019-03-07 23:53:00,24.0,1524.588,23,7,3,3,2019
2019-03-08 00:53:00,24.0,1480.4189999999999,0,8,4,3,2019
2019-03-08 01:53:00,23.0,1458.727,1,8,4,3,2019
2019-03-08 02:53:00,24.0,1444.8139999999999,2,8,4,3,2019
2019-03-08 03:53:00,23.0,1454.67,3,8,4,3,2019
2019-03-08 04:53:00,22.0,1483.207,4,8,4,3,2019
2019-03-08 05:53:00,22.0,1553.366,5,8,4,3,2019
2019-03-08 06:53:00,22.0,1673.741,6,8,4,3,2019
2019-03-08 07:53:00,23.0,1742.2520000000002,7,8,4,3,2019
2019-03-08 08:53:00,27.0,1744.035,8,8,4,3,2019
2019-03-08 09:53:00,30.0,1744.386,9,8,4,3,2019
2019-03-08 10:53:00,32.0,1733.7420000000002,10,8,4,3,2019
2019-03-08 11:53:00,34.0,1698.04,11,8,4,3,2019
2019-03-08 12:53:00,35.0,1673.993,12,8,4,3,2019
2019-03-08 13:53:00,36.0,1645.514,13,8,4,3,2019
2019-03-08 14:53:00,36.0,1649.201,14,8,4,3,2019
2019-03-08 15:53:00,35.0,1627.185,15,8,4,3,2019
2019-03-08 16:53:00,34.0,1624.141,16,8,4,3,2019
2019-03-08 17:53:00,34.0,1638.763,17,8,4,3,2019
2019-03-08 18:53:00,33.0,1666.941,18,8,4,3,2019
2019-03-08 19:53:00,32.0,1662.642,19,8,4,3,2019
2019-03-08 20:53:00,31.0,1645.5,20,8,4,3,2019
2019-03-08 21:53:00,31.0,1611.5839999999998,21,8,4,3,2019
2019-03-08 22:53:00,30.0,1552.2779999999998,22,8,4,3,2019
2019-03-08 23:53:00,30.0,1480.764,23,8,4,3,2019
2019-03-09 00:53:00,30.0,1434.9470000000001,0,9,5,3,2019
2019-03-09 01:53:00,30.0,1413.266,1,9,5,3,2019
2019-03-09 02:53:00,28.0,1399.6529999999998,2,9,5,3,2019
2019-03-09 03:53:00,28.0,1390.626,3,9,5,3,2019
2019-03-09 04:53:00,29.0,1419.136,4,9,5,3,2019
2019-03-09 05:53:00,27.0,1441.994,5,9,5,3,2019
2019-03-09 06:53:00,26.0,1483.569,6,9,5,3,2019
2019-03-09 07:53:00,28.0,1504.683,7,9,5,3,2019
2019-03-09 08:53:00,33.0,1536.2479999999998,8,9,5,3,2019
2019-03-09 09:53:00,36.0,1539.2479999999998,9,9,5,3,2019
2019-03-09 10:53:00,40.0,1529.2820000000002,10,9,5,3,2019
2019-03-09 11:53:00,44.0,1506.651,11,9,5,3,2019
2019-03-09 12:53:00,46.0,1470.473,12,9,5,3,2019
2019-03-09 13:53:00,47.0,1451.145,13,9,5,3,2019
2019-03-09 14:53:00,47.0,1410.933,14,9,5,3,2019
2019-03-09 15:53:00,46.0,1407.626,15,9,5,3,2019
2019-03-09 16:53:00,44.0,1437.004,16,9,5,3,2019
2019-03-09 17:53:00,42.0,1449.4189999999999,17,9,5,3,2019
2019-03-09 18:53:00,40.0,1513.3029999999999,18,9,5,3,2019
2019-03-09 19:53:00,39.0,1515.3410000000001,19,9,5,3,2019
2019-03-09 20:53:00,38.0,1495.23,20,9,5,3,2019
2019-03-09 21:53:00,38.0,1465.556,21,9,5,3,2019
2019-03-09 22:53:00,39.0,1420.421,22,9,5,3,2019
2019-03-09 23:53:00,41.0,1348.029,23,9,5,3,2019
2019-03-10 00:53:00,43.0,1290.076,0,10,6,3,2019
2019-03-10 01:53:00,45.0,1245.934,1,10,6,3,2019
2019-03-10 02:53:00,46.0,1224.737,2,10,6,3,2019
2019-03-10 03:53:00,46.0,1216.047,3,10,6,3,2019
2019-03-10 04:53:00,47.0,1223.1680000000001,4,10,6,3,2019
2019-03-10 05:53:00,49.0,1251.798,5,10,6,3,2019
2019-03-10 06:53:00,50.0,1267.026,6,10,6,3,2019
2019-03-10 07:53:00,53.0,1285.149,7,10,6,3,2019
2019-03-10 08:53:00,56.0,1334.6689999999999,8,10,6,3,2019
2019-03-10 09:53:00,55.0,1355.168,9,10,6,3,2019
2019-03-10 10:53:00,58.0,1363.869,10,10,6,3,2019
2019-03-10 11:53:00,57.0,1363.134,11,10,6,3,2019
2019-03-10 12:53:00,56.0,1351.316,12,10,6,3,2019
2019-03-10 13:53:00,55.0,1336.099,13,10,6,3,2019
2019-03-10 14:53:00,55.0,1336.976,14,10,6,3,2019
2019-03-10 15:53:00,53.0,1341.07,15,10,6,3,2019
2019-03-10 16:53:00,52.0,1342.871,16,10,6,3,2019
2019-03-10 17:53:00,50.0,1388.1960000000001,17,10,6,3,2019
2019-03-10 18:53:00,49.0,1438.471,18,10,6,3,2019
2019-03-10 19:53:00,46.0,1475.49,19,10,6,3,2019
2019-03-10 20:53:00,43.0,1449.318,20,10,6,3,2019
2019-03-10 21:53:00,41.0,1383.789,21,10,6,3,2019
2019-03-10 22:53:00,40.0,1312.3329999999999,22,10,6,3,2019
2019-03-10 23:53:00,39.0,1271.527,23,10,6,3,2019
2019-03-11 00:53:00,37.0,1255.5,0,11,0,3,2019
2019-03-11 01:53:00,36.0,1243.711,1,11,0,3,2019
2019-03-11 02:53:00,36.0,1262.888,2,11,0,3,2019
2019-03-11 03:53:00,35.0,1307.228,3,11,0,3,2019
2019-03-11 04:53:00,34.0,1368.106,4,11,0,3,2019
2019-03-11 05:53:00,33.0,1472.543,5,11,0,3,2019
2019-03-11 06:53:00,33.0,1560.609,6,11,0,3,2019
2019-03-11 07:53:00,34.0,1570.2979999999998,7,11,0,3,2019
2019-03-11 08:53:00,37.0,1584.0829999999999,8,11,0,3,2019
2019-03-11 09:53:00,40.0,1567.957,9,11,0,3,2019
2019-03-11 10:53:00,42.0,1556.076,10,11,0,3,2019
2019-03-11 11:53:00,46.0,1529.648,11,11,0,3,2019
2019-03-11 12:53:00,48.0,1530.122,12,11,0,3,2019
2019-03-11 13:53:00,49.0,1503.283,13,11,0,3,2019
2019-03-11 14:53:00,48.0,1485.658,14,11,0,3,2019
2019-03-11 15:53:00,46.0,1490.599,15,11,0,3,2019
2019-03-11 16:53:00,44.0,1517.27,16,11,0,3,2019
2019-03-11 17:53:00,41.0,1506.481,17,11,0,3,2019
2019-03-11 18:53:00,40.0,1538.694,18,11,0,3,2019
2019-03-11 19:53:00,39.0,1558.244,19,11,0,3,2019
2019-03-11 20:53:00,37.0,1513.8120000000001,20,11,0,3,2019
2019-03-11 21:53:00,36.0,1450.3670000000002,21,11,0,3,2019
2019-03-11 22:53:00,35.0,1373.6270000000002,22,11,0,3,2019
2019-03-11 23:53:00,35.0,1307.123,23,11,0,3,2019
2019-03-12 00:53:00,33.0,1292.89,0,12,1,3,2019
2019-03-12 01:53:00,32.0,1297.161,1,12,1,3,2019
2019-03-12 02:53:00,30.0,1300.312,2,12,1,3,2019
2019-03-12 03:53:00,29.0,1331.352,3,12,1,3,2019
2019-03-12 04:53:00,28.0,1417.285,4,12,1,3,2019
2019-03-12 05:53:00,27.0,1541.546,5,12,1,3,2019
2019-03-12 06:53:00,27.0,1630.888,6,12,1,3,2019
2019-03-12 07:53:00,28.0,1645.95,7,12,1,3,2019
2019-03-12 08:53:00,30.0,1629.4520000000002,8,12,1,3,2019
2019-03-12 09:53:00,32.0,1629.9289999999999,9,12,1,3,2019
2019-03-12 10:53:00,35.0,1602.961,10,12,1,3,2019
2019-03-12 11:53:00,37.0,1583.138,11,12,1,3,2019
2019-03-12 12:53:00,39.0,1571.102,12,12,1,3,2019
2019-03-12 13:53:00,42.0,1548.854,13,12,1,3,2019
2019-03-12 14:53:00,43.0,1521.598,14,12,1,3,2019
2019-03-12 15:53:00,45.0,1506.3470000000002,15,12,1,3,2019
2019-03-12 16:53:00,44.0,1508.346,16,12,1,3,2019
2019-03-12 17:53:00,43.0,1503.251,17,12,1,3,2019
2019-03-12 18:53:00,41.0,1543.3010000000002,18,12,1,3,2019
2019-03-12 19:53:00,40.0,1568.56,19,12,1,3,2019
2019-03-12 20:53:00,40.0,1524.14,20,12,1,3,2019
2019-03-12 21:53:00,38.0,1475.1670000000001,21,12,1,3,2019
2019-03-12 22:53:00,36.0,1425.8129999999999,22,12,1,3,2019
2019-03-12 23:53:00,32.0,1359.0729999999999,23,12,1,3,2019
2019-03-13 00:53:00,31.0,1345.745,0,13,2,3,2019
2019-03-13 01:53:00,31.0,1329.415,1,13,2,3,2019
2019-03-13 02:53:00,31.0,1331.87,2,13,2,3,2019
2019-03-13 03:53:00,32.0,1359.533,3,13,2,3,2019
2019-03-13 04:53:00,31.0,1435.8310000000001,4,13,2,3,2019
2019-03-13 05:53:00,31.0,1552.598,5,13,2,3,2019
2019-03-13 06:53:00,33.0,1634.7220000000002,6,13,2,3,2019
2019-03-13 07:53:00,35.0,1638.2720000000002,7,13,2,3,2019
2019-03-13 08:53:00,37.0,1652.9289999999999,8,13,2,3,2019
2019-03-13 09:53:00,44.0,1627.425,9,13,2,3,2019
2019-03-13 10:53:00,49.0,1611.606,10,13,2,3,2019
2019-03-13 11:53:00,52.0,1578.902,11,13,2,3,2019
2019-03-13 12:53:00,56.0,1548.9489999999998,12,13,2,3,2019
2019-03-13 13:53:00,57.0,1533.5770000000002,13,13,2,3,2019
2019-03-13 14:53:00,59.0,1512.9260000000002,14,13,2,3,2019
2019-03-13 15:53:00,59.0,1496.386,15,13,2,3,2019
2019-03-13 16:53:00,58.0,1496.725,16,13,2,3,2019
2019-03-13 17:53:00,56.0,1502.017,17,13,2,3,2019
2019-03-13 18:53:00,56.0,1533.747,18,13,2,3,2019
2019-03-13 19:53:00,56.0,1525.18,19,13,2,3,2019
2019-03-13 20:53:00,53.0,1457.9389999999999,20,13,2,3,2019
2019-03-13 21:53:00,53.0,1380.23,21,13,2,3,2019
2019-03-13 22:53:00,51.0,1301.765,22,13,2,3,2019
2019-03-13 23:53:00,50.0,1253.6960000000001,23,13,2,3,2019
2019-03-14 00:53:00,52.0,1233.622,0,14,3,3,2019
2019-03-14 01:53:00,49.0,1220.732,1,14,3,3,2019
2019-03-14 02:53:00,51.0,1206.931,2,14,3,3,2019
2019-03-14 03:53:00,46.0,1238.815,3,14,3,3,2019
2019-03-14 04:53:00,49.0,1306.5330000000001,4,14,3,3,2019
2019-03-14 05:53:00,50.0,1409.203,5,14,3,3,2019
2019-03-14 06:53:00,49.0,1484.605,6,14,3,3,2019
2019-03-14 07:53:00,48.0,1506.99,7,14,3,3,2019
2019-03-14 08:53:00,51.0,1505.658,8,14,3,3,2019
2019-03-14 09:53:00,58.0,1496.109,9,14,3,3,2019
2019-03-14 10:53:00,65.0,1500.237,10,14,3,3,2019
2019-03-14 11:53:00,69.0,1498.351,11,14,3,3,2019
2019-03-14 12:53:00,71.0,1488.193,12,14,3,3,2019
2019-03-14 13:53:00,74.0,1487.632,13,14,3,3,2019
2019-03-14 14:53:00,75.0,1469.124,14,14,3,3,2019
2019-03-14 15:53:00,77.0,1443.59,15,14,3,3,2019
2019-03-14 16:53:00,75.0,1448.944,16,14,3,3,2019
2019-03-14 17:53:00,74.0,1426.567,17,14,3,3,2019
